,Unnamed: 0,Position,Track.Name,Artist,Streams,URL,Date,Region,Danceability,Duration,Instrumentalness,Speechiness,Tempo
4511,148912,112,Yo te propongo,Rombai,17089,0YFoSD5VhoVrRbrnFERpVM,2017-01-03,ar,0.851,150047.0,2.33e-05,0.0589,112.178
4512,148913,113,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,16818,498YWgZPJWIA4lphXtCNma,2017-01-03,ar,0.752,334925.0,0.0,0.136,134.02
4513,148914,114,Sorry,Justin Bieber,16804,69bp2EbF7Q2rqc5N3ylezZ,2017-01-03,ar,0.654,200787.0,0.0,0.045,99.945
4514,148915,115,Ego,Lali,16786,27xe7DYBq1xD5LIfkIrpAj,2017-01-03,ar,0.556,231867.0,0.0,0.0326,89.957
4515,148916,116,Nena,Marama,16749,347TStOSY6IOqMB84Rpxwk,2017-01-03,ar,0.75,130909.0,0.0,0.0336,110.068
4516,148917,117,Si Ella Quisiera - Remix,Justin Quiles,16702,0A2h9QjoPdbVwa9LFiijqM,2017-01-03,ar,0.777,231158.0,0.0,0.0722,89.998
4517,148918,118,Pierde Los Modales,J Balvin,16488,4r3itKA9HEJo48RG65OEnt,2017-01-03,ar,0.769,201200.0,0.0,0.175,89.991
4518,148919,119,The Scientist,Coldplay,16486,75JFxkI2RXiU7L9VXzMkle,2017-01-03,ar,0.56,309600.0,1.71e-05,0.0243,146.448
4519,148920,120,Otra Copa (feat. Farruko),Justin Quiles,16407,5KX51uLJYo1S1MmITG7lHD,2017-01-03,ar,0.754,241877.0,0.0,0.13,87.983
4520,148921,121,Crimen,Gustavo Cerati,16386,3oqWr0jDWNXxWufNogGREp,2017-01-03,ar,0.537,232027.0,0.0709,0.025,80.511
4521,148922,122,Mercy,Shawn Mendes,16353,4TZy1wLyHec06pwgFYDh1a,2017-01-03,ar,0.469,208733.0,0.0,0.117,147.734
4522,148923,123,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,16194,0tICYNayWWhH9GPeFrfjfD,2017-01-03,ar,0.793,195547.0,3.1e-05,0.0394,121.972
4523,148924,124,Cuando Pase El Temblor - Remasterizado 2007,Soda Stereo,16184,3uMYq07Kj5m564OQwdSCrD,2017-01-03,ar,0.652,229160.0,0.00285,0.0368,94.089
4524,148925,125,Cheap Thrills Remix,Sia,16108,59iNA6gwthoTJ6IgpBGGHW,2017-01-03,ar,0.534,212160.0,1.47e-06,0.0749,179.975
4525,148926,126,El Perdón,Nicky Jam,16032,7qCAVkHWZkF44OzOUKf8Cr,2017-01-03,ar,0.628,205907.0,0.0,0.0511,179.911
4526,148927,127,Se Pone Loca,CantoParaBailar,15872,0FVuUna31PTRmWGLs8W1o4,2017-01-03,ar,0.499,201000.0,0.0,0.164,205.829
4527,148928,128,En La Intimidad,Ozuna,15716,0QetVR4wwvyiTezQeFNdeZ,2017-01-03,ar,0.749,256131.0,0.0,0.0568,113.077
4528,148929,129,Say You Won't Let Go,James Arthur,15654,5uCax9HTNlzGybIStD3vDh,2017-01-03,ar,0.358,211467.0,0.0,0.059,85.043
4529,148930,130,Faded,Alan Walker,15554,7gHs73wELdeycvS48JfIos,2017-01-03,ar,0.589,212627.0,3.2e-06,0.0306,90.011
4530,148931,131,Volaré,Benjamín Amadeo,15549,34mvkVskpYxe7CfkEs3XCY,2017-01-03,ar,0.63,206013.0,0.0,0.0443,81.999
4531,148932,132,Loquita,Marama,15495,2xjcDF21U2ccgE2LEeiMbf,2017-01-03,ar,0.698,144993.0,0.0,0.0419,144.018
4532,148933,133,Creo,Callejeros,15420,5Bi9Cq5oVFy1OtUgecbegZ,2017-01-03,ar,0.382,289760.0,7.88e-06,0.0551,187.941
4533,148934,134,Starving,Hailee Steinfeld,15400,1qOLh0tI7trd1zdDKxYZTe,2017-01-03,ar,0.636,181880.0,0.0,0.126,99.721
4534,148935,135,Deja Que Te Bese,Alejandro Sanz,15335,0s6yB0ZFl1LvYHAnGhXFga,2017-01-03,ar,0.703,244353.0,0.0,0.0586,104.876
4535,148936,136,Corazon De Seda (feat. Ozuna),Klasico,15322,0uRHot8ml8U8cYVwwzMwNT,2017-01-03,ar,0.841,186976.0,0.0,0.0937,90.034
4536,148937,137,Te Vas - Version Cumbia,aLee DJ,15288,0j8zA8KrITjLVoAm3H3X6u,2017-01-03,ar,0.646,175804.0,0.00637,0.0342,150.165
4537,148938,138,Photograph,Ed Sheeran,15226,6fxVffaTuwjgEk5h9QyRjy,2017-01-03,ar,0.614,258987.0,0.000464,0.0476,107.989
4538,148939,139,By Your Side,Jonas Blue,15114,1D3ODoXHBLpdxolZRHWV1j,2017-01-03,ar,0.696,201254.0,0.0,0.0331,122.978
4539,148940,140,Ya Me Enteré,Reik,15104,0lPXFrKyl8HkdQ2E6NmNja,2017-01-03,ar,0.619,204173.0,0.0,0.028,131.981
4540,148941,141,Sin Contrato,Maluma,15017,3yHJs5NmQk2ROAWCfjniXV,2017-01-03,ar,0.748,221053.0,0.0,0.057,96.037
4541,148942,142,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,14932,0L7loeTIg6akW84aEQZpCT,2017-01-03,ar,0.746,166138.0,0.000833,0.0666,107.985
4542,148943,143,Ando buscando,Carlos Baute,14913,7BwJtE8KSbCQKOCTIAY3jX,2017-01-03,ar,0.712,199281.0,7.87e-05,0.0455,98.003
4543,148944,144,Un Polvo,Maluma,14790,01vHGJRvJ6EZW9KO8NtZpi,2017-01-03,ar,0.811,306373.0,0.0,0.0712,134.062
4544,148945,145,Puente,Gustavo Cerati,14745,6gwaa6ElIixNTvu6RwkMyo,2017-01-03,ar,0.444,273800.0,0.0017,0.0322,76.335
4545,148946,146,Rompecabezas de Amor,Las Pastillas del Abuelo,14699,6qs5C2MEAHfF2jUdEzpWut,2017-01-03,ar,0.597,311947.0,0.00743,0.0316,75.036
4546,148947,147,What Do You Mean?,Justin Bieber,14604,3pzjHKrQSvXGHQ98dx18HI,2017-01-03,ar,0.845,205680.0,0.00142,0.0956,125.02
4547,148948,148,Perfect Strangers,Jonas Blue,14555,5bZtRlMBU76vHuDOb1GM5u,2017-01-03,ar,0.739,195313.0,0.0,0.0463,117.99
4548,148949,149,All We Know,The Chainsmokers,14349,2rizacJSyD9S1IQUxUxnsK,2017-01-03,ar,0.662,194080.0,0.00272,0.0307,90.0
4549,148950,150,Hola,Joey Montana,14291,03h8eaVgdJJ14cCKiO4ONX,2017-01-03,ar,0.639,189000.0,0.0,0.0775,178.033
4550,148951,151,Shed a Light,Robin Schulz,14231,1cG0umU5TKStygKsPFZ9pY,2017-01-03,ar,0.483,191379.0,0.0,0.102,122.058
4551,148952,152,Taste Of Love,Maxi Trusso,14203,0Xry4aZncthPqpSjFhgsHl,2017-01-03,ar,0.681,193733.0,1.94e-06,0.0922,125.03
4552,148953,153,Andas En Mi Cabeza - Remix,Chino & Nacho,14151,733ybNEEEXHYxfk8sK6MRO,2017-01-03,ar,0.72,255840.0,0.0,0.0904,104.099
4553,148954,154,Te Busco (feat. Nicky Jam),Cosculluela,14081,6wHm04cn5HxK6pE2ITEdUS,2017-01-03,ar,0.743,233667.0,0.0,0.109,88.95
4554,148955,155,Black Beatles,Rae Sremmurd,14066,6fujklziTHa8uoM5OQSfIo,2017-01-03,ar,0.794,291893.0,0.0,0.0649,145.926
4555,148956,156,The Greatest,Sia,13719,6bLopGnirdrilrpdVB6Um1,2017-01-03,ar,0.639,210920.0,0.00107,0.174,191.95
4556,148957,157,Como Te Extraño,Abel Pintos,13610,2PlyHAHOb0kJrbfI1MFCYC,2017-01-03,ar,0.262,257787.0,0.0,0.0376,63.42
4557,148958,158,Por Fin Te Encontré,Cali Y El Dandee,13594,3GpvoKKWZyTwgbLEM9RmWM,2017-01-03,ar,0.641,250837.0,0.0,0.223,179.988
4558,148959,159,Hymn For The Weekend,Coldplay,13549,3RiPr603aXAoi4GHyXx0uy,2017-01-03,ar,0.49,258827.0,7.21e-06,0.0409,89.974
4559,148960,160,Adventure Of A Lifetime,Coldplay,13400,69uxyAqqPIsUyTO8txoP2M,2017-01-03,ar,0.638,263787.0,0.000173,0.0359,111.995
4560,148961,161,Send My Love (To Your New Lover),Adele,13121,4BHzQ9C00ceJxfG16AlNWb,2017-01-03,ar,0.69,223080.0,3.16e-06,0.103,164.023
4561,148962,162,Hear Me Now,Alok,13031,1a5Yu5L18qNxVhXx38njON,2017-01-03,ar,0.788,192846.0,0.00261,0.0419,121.996
4562,148963,163,Tan Fácil,CNCO,13020,1TxgZRcy3kZ7JaEp88MDbC,2017-01-03,ar,0.706,210600.0,0.0,0.0435,90.036
4563,148964,164,La noche,Andrés Calamaro,13001,1zI2cbdyNRPNQJONGMtHj2,2017-01-03,ar,0.574,221913.0,0.0,0.0437,95.999
4564,148965,165,Lean On (feat. MØ & DJ Snake),Major Lazer,12957,4WjH9Bzt3kx7z8kl0awxh4,2017-01-03,ar,0.723,176561.0,0.00123,0.0625,98.007
4565,148966,166,Legui,La Beriso,12944,6VhCpWspvtTNlx0EifVK3v,2017-01-03,ar,0.442,177067.0,0.014,0.0479,147.991
4566,148967,167,Sugar,Maroon 5,12933,494OU6M7NOf4ICYb4zWCf5,2017-01-03,ar,0.748,235493.0,0.0,0.0334,120.076
4567,148968,168,Sola Otra Vez,El Polaco,12919,1zwH02KhFWC4wOtiZ1We1g,2017-01-03,ar,0.669,208000.0,0.0,0.0334,104.971
4568,148969,169,Traicionero,La Beriso,12763,0sOpGWXWkxNDev51Dst3fQ,2017-01-03,ar,0.675,299960.0,6.16e-06,0.0282,132.038
4569,148970,170,Dueles,Jesse & Joy,12633,1iRvhKiXRElIH2Uf4gd95P,2017-01-03,ar,0.531,247640.0,0.0,0.052,142.026
4570,148971,171,Into You,Ariana Grande,12596,7yHEDfrJNd0zWOfXwydNH0,2017-01-03,ar,0.636,244453.0,1.12e-06,0.106,107.988
4571,148972,172,Dame la Mano,Los Bonnitos,12513,2zrcunkMh2pG74NKLQagf7,2017-01-03,ar,0.741,215387.0,0.0,0.0325,109.973
4572,148973,173,Una Cerveza,Rafaga,12401,3LNZSTiwQYL7BnTfHvIOII,2017-01-03,ar,0.747,240853.0,0.0,0.0515,98.005
4573,148974,174,La Mordidita,Ricky Martin,12281,00i0O74dXdaKKdCrqHnfXm,2017-01-03,ar,0.725,211680.0,0.0,0.0658,142.006
4574,148975,175,Falsas Mentiras (feat. Ozuna),Los De La Nazza,12275,36JI0KHc591i9liHaFqDFG,2017-01-03,ar,0.637,269663.0,0.0,0.151,87.372
4575,148976,176,Rocanroles Sin Destino,Callejeros,12267,46yA2K9FA0PaCbeWkezvFC,2017-01-03,ar,0.636,240373.0,0.0,0.0284,125.96
4576,148977,177,Quien Dijo Amigos,Carlitos Rossy,12171,5mmeEKfSZZiggiRsNF5kot,2017-01-03,ar,0.758,223692.0,2.25e-05,0.0798,87.995
4577,148978,178,Pretextos,Maluma,12098,7HDOS7qOhBxmcsWTv29PSK,2017-01-03,ar,0.829,228280.0,0.0,0.135,86.979
4578,148979,179,Dale Tu Amor,Agapornis,11923,3W9HjL7lmbYXL4kQ1kicH3,2017-01-03,ar,0.703,158470.0,0.0,0.0616,105.981
4579,148980,180,Spaghetti del Rock,Divididos,11861,6rg1MBZqggsQ5olFGTw0rr,2017-01-03,ar,0.626,212880.0,1.12e-05,0.0254,97.708
4580,148981,181,Trátame Suavemente - Remasterizado 2007,Soda Stereo,11850,65DBZofI0b79kfHTcWWDuU,2017-01-03,ar,0.738,200800.0,0.0572,0.0284,122.857
4581,148982,182,Todo Comenzó Bailando,Marama,11753,2rrWhFrcSZcZQ2SDKPGKQ6,2017-01-03,ar,0.39,146506.0,0.0,0.0663,48.754
4582,148983,183,Me Quema,Paulina Rubio,11745,0VjbN2rfs40mHQ5mZN9UCE,2017-01-03,ar,0.747,196540.0,0.0,0.0986,92.046
4583,148984,184,Obsesionado,Farruko,11725,5Jt4zdXTd9y1zxihiNYQI1,2017-01-03,ar,0.696,211813.0,0.0,0.0801,169.027
4584,148985,185,Quiero Que Vuelvas,Alejandro Fernandez,11707,2Zw7rSucHm0MIph9gmNiSn,2017-01-03,ar,0.81,157200.0,0.0,0.0543,120.071
4585,148986,186,Fake Love,Drake,11682,343YBumqHu19cGoGARUTsd,2017-01-03,ar,0.928,210937.0,0.0,0.287,134.007
4586,148987,187,Bad Things (with Camila Cabello),Machine Gun Kelly,11656,1PSBzsahR2AKwLJgx8ehBj,2017-01-03,ar,0.697,239293.0,0.0,0.146,137.853
4587,148988,188,Hello,Adele,11572,4sPmO7WMQUAf45kwMOtONw,2017-01-03,ar,0.481,295493.0,0.0,0.0347,157.966
4588,148989,189,El Pecado,Ozuna,11534,5waUXf92wjHTSOmSQz02W4,2017-01-03,ar,0.74,249652.0,2.03e-06,0.137,124.943
4589,148990,190,Hoja en Blanco,Dread Mar I,11524,0oNpxZqwRZwVOD09fD0gzm,2017-01-03,ar,0.705,282227.0,0.0,0.0468,140.037
4590,148991,191,Un Beso,Danny Paz,11503,0mDYDLR1KToBR4plxAj4O4,2017-01-03,ar,0.773,190225.0,0.0,0.186,91.8
4591,148992,192,Qué Gano Olvidándote - Versión Urbana,Reik,11464,3H179O48ynsu9q8LOnFQZY,2017-01-03,ar,0.49,246853.0,0.0,0.0947,197.989
4592,148993,193,Carnaval,Maluma,11453,1nO4EGuBjR75IGbFYzqPxO,2017-01-03,ar,0.74,212040.0,1.08e-05,0.033,130.011
4593,148994,194,Stitches,Shawn Mendes,11394,1WP1r7fuvRqZRnUaTi2I1Q,2017-01-03,ar,0.746,206880.0,0.0,0.067,149.882
4594,148995,195,Su Novio Anterior,El Villano,11343,64CvAy6EPQpxCNbW2LNze9,2017-01-03,ar,0.864,230149.0,0.0,0.0835,94.004
4595,148996,196,Quisiera,CNCO,11238,4iPV0gcc8keTFl6qxqP73M,2017-01-03,ar,0.663,185240.0,0.0,0.0506,91.85
4596,148997,197,Tan Fácil - Urban Remix,CNCO,11202,6ZvmnulA6jJY3lvveuCz77,2017-01-03,ar,0.8,226560.0,0.0,0.0461,93.055
4597,148998,198,Curiosidad,Rombai,11186,4PCVVIrUDldF5r7RXtOB5W,2017-01-03,ar,0.758,160784.0,0.0,0.057,113.973
4598,148999,199,Fanática Sensual,Plan B,11182,1BygxKyZjq2xjQiFMkSFGp,2017-01-03,ar,0.793,240320.0,0.0,0.0477,164.022
4599,149000,200,The Love You Got,Poncho,11093,3HZTBtQd6SPsCY1Nvo55f0,2017-01-03,ar,0.695,308387.0,0.000352,0.0352,124.0
4600,149001,1,Chantaje,Shakira,186926,6mICuAdrwEjh6Y6lroV2Kg,2017-01-04,ar,0.852,195840.0,3.05e-05,0.0776,102.034
4601,149002,2,Reggaetón Lento (Bailemos),CNCO,166804,3AEZUABDXNtecAOSC1qTfo,2017-01-04,ar,0.761,222560.0,0.0,0.0502,93.974
4602,149003,3,Vente Pa' Ca,Ricky Martin,136142,7DM4BPaS7uofFul3ywMe46,2017-01-04,ar,0.663,259196.0,1.69e-05,0.226,99.935
4603,149004,4,Cuando Se Pone a Bailar,Rombai,118907,1MpKZi1zTXpERKwxmOu1PH,2017-01-04,ar,0.588,195274.0,2.69e-05,0.173,205.643
4604,149005,5,Safari,J Balvin,116107,6rQSrBHf7HlZjtcMZ4S4bO,2017-01-04,ar,0.508,205600.0,3.41e-06,0.326,180.044
4605,149006,6,Traicionera,Sebastian Yatra,107825,5J1c3M4EldCfNxXwrwt8mT,2017-01-04,ar,0.776,228467.0,0.0,0.0638,91.012
4606,149007,7,Otra Vez (feat. J Balvin),Zion & Lennox,100493,3QwBODjSEzelZyVjxPOHdq,2017-01-04,ar,0.832,209453.0,0.000486,0.1,96.016
4607,149008,8,Shaky Shaky,Daddy Yankee,89949,58IL315gMSTD37DOZPJ2hf,2017-01-04,ar,0.899,234320.0,0.0,0.292,88.007
4608,149009,9,Dile Que Tu Me Quieres,Ozuna,83889,20ZAJdsKB5IGbGj4ilRt2o,2017-01-04,ar,0.721,226400.0,0.0,0.0782,175.914
4609,149010,10,Let Me Love You,DJ Snake,79847,4pdPtRcBmOSQDlJ3Fk945m,2017-01-04,ar,0.476,205947.0,1.02e-05,0.0576,199.864
4610,149011,11,Me Llamas (feat. Maluma) - Remix,Piso 21,79694,5hEM0JchdVzQ5PwvSfITeX,2017-01-04,ar,0.76,210323.0,1.3e-06,0.0529,93.05
4611,149012,12,Andas En Mi Cabeza,Chino & Nacho,76523,5mey7CLLuFToM2P68Qu1gF,2017-01-04,ar,0.68,247493.0,0.0,0.119,104.029
4612,149013,13,La Bicicleta,Carlos Vives,74084,0sXvAOmXgjR2QUqLK1MltU,2017-01-04,ar,0.736,227707.0,2.32e-06,0.129,179.935
4613,149014,14,24K Magic,Bruno Mars,73346,6b8Be6ljOzmkOmFslEb23P,2017-01-04,ar,0.818,225983.0,0.0,0.0797,106.97
4614,149015,15,Gyal You A Party Animal - Remix,Charly Black,72856,1AkTW13ysu0AJrwuM6UY0I,2017-01-04,ar,0.723,224320.0,0.0,0.0939,101.032
4615,149016,16,Cuatro Babys,Maluma,70345,0JoHqmlqE0W0i9prt6kcHR,2017-01-04,ar,0.772,278107.0,4.35e-06,0.0541,130.099
4616,149017,17,Starboy,The Weeknd,63065,5aAx2yezTd8zXrkmtKl66Z,2017-01-04,ar,0.681,230453.0,3.49e-06,0.282,186.054
4617,149018,18,Cold Water (feat. Justin Bieber & MØ),Major Lazer,62534,6DNtNfH8hXkqOX1sjqmI7p,2017-01-04,ar,0.608,185352.0,0.0,0.0432,92.943
4618,149019,19,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,61977,5knuzwU65gJK7IF5yJsuaW,2017-01-04,ar,0.72,251088.0,0.0,0.0523,101.965
4619,149020,20,Ay Mi Dios,IAmChino,61246,6stYbAJgTszHAHZMPxWWCY,2017-01-04,ar,0.761,252003.0,0.0,0.0681,92.033
4620,149021,21,Don't Wanna Know,Maroon 5,61207,5MFzQMkrl1FOOng9tq6R9r,2017-01-04,ar,0.783,214480.0,0.0,0.08,100.048
4621,149022,22,Desde Esa Noche,Thalía,60428,1pWYnQIlqxTh5bxuPmTG4E,2017-01-04,ar,0.78,227693.0,0.0,0.0532,95.012
4622,149023,23,Borro Cassette,Maluma,60121,6DUdDIRgLqCGq1DwkNWQTN,2017-01-04,ar,0.73,207307.0,0.0,0.106,175.95
4623,149024,24,Carnavalintro,CHANO,58337,0tGAPnTFwRJA6FZgYZ0BAe,2017-01-04,ar,0.608,190040.0,0.0,0.185,190.065
4624,149025,25,Closer,The Chainsmokers,57493,7BKLCZ1jbUBVqRi2FVlTVw,2017-01-04,ar,0.748,244960.0,0.0,0.0338,95.01
4625,149026,26,La Noche No Es para Dormir,Mano Arriba,56910,3gEebOzxHpEwElicl1XBy0,2017-01-04,ar,0.549,199495.0,0.0,0.0705,100.054
4626,149027,27,Manicomio,Cosculluela,56725,3n58u3LOFw8mITLvfPvQBz,2017-01-04,ar,0.744,228662.0,1.33e-06,0.24,180.039
4627,149028,28,DUELE EL CORAZON,Enrique Iglesias,56336,6YZdkObH88npeKrrkb8Ggf,2017-01-04,ar,0.724,200813.0,0.0,0.0966,90.999
4628,149029,29,Vacaciones,Wisin,55792,3dQDid3IUNhZy1OehIfYfE,2017-01-04,ar,0.772,238800.0,0.0,0.166,96.031
4629,149030,30,In the Name of Love,Martin Garrix,53744,04DwTuZ2VBdJCCC5TROn7L,2017-01-04,ar,0.49,195840.0,0.0,0.0406,133.889
4630,149031,31,Te Quiero Pa´Mi,Don Omar,50722,3BY2mafsbsoKGqS380Xnuz,2017-01-04,ar,0.761,211627.0,2.1e-05,0.0623,88.997
4631,149032,32,La Bicicleta - Remix,Carlos Vives,49366,7IRuf7FrdQvOGs0g9mSNGr,2017-01-04,ar,0.598,254069.0,0.0,0.159,180.049
4632,149033,33,My Way,Calvin Harris,48816,1vvNmPOiUuyCbgWmtc6yfm,2017-01-04,ar,0.819,219160.0,3.72e-05,0.0427,119.989
4633,149034,34,Side To Side,Ariana Grande,46862,4pLwZjInHj3SimIyN9SnOz,2017-01-04,ar,0.648,226160.0,0.0,0.247,159.145
4634,149035,35,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,44557,17Fd6Yb7mSbinKG8LoWfFl,2017-01-04,ar,0.663,197933.0,7.68e-06,0.112,101.965
4635,149036,36,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,44012,6JV2JOEocMgcZxYSZelKcc,2017-01-04,ar,0.667,236002.0,0.0,0.0749,113.03
4636,149037,37,Fuego,Juanes,43745,0mwPE0lPOgnWf2bo14xedJ,2017-01-04,ar,0.745,167453.0,0.0,0.0878,95.154
4637,149038,38,Treat You Better,Shawn Mendes,43615,4Hf7WnR761jpxPr5D46Bcd,2017-01-04,ar,0.624,187973.0,0.0,0.246,166.018
4638,149039,39,One Dance,Drake,43116,1xznGGDReH1oQq0xzbwXa3,2017-01-04,ar,0.791,173987.0,0.00423,0.0532,103.989
4639,149040,40,Llamame Mas Temprano,Mano Arriba,42266,5aHJug2wnupoGfgfxRudsk,2017-01-04,ar,0.828,185438.0,0.0,0.0749,100.014
4640,149041,41,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,41646,4vlbjBSMqycZk6t4HVRpnC,2017-01-04,ar,0.765,239151.0,0.0,0.0666,164.073
4641,149042,42,Work,Rihanna,41506,14WWzenpaEgQZlqPq2nk4v,2017-01-04,ar,0.725,219320.0,0.0,0.0946,91.974
4642,149043,43,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,40224,2SSYqDX8KTgy01NlqtUo0F,2017-01-04,ar,0.768,219227.0,0.0,0.0443,114.679
4643,149044,44,I Feel It Coming,The Weeknd,40130,5GXAXm5YOmYT0kL5jHvYBt,2017-01-04,ar,0.773,269187.0,0.0,0.118,92.99
4644,149045,45,Tu Ritmo,Los Bonnitos,38932,0BFgCEE7ozbyB1PpLpLyhM,2017-01-04,ar,0.785,146173.0,0.0,0.0382,105.979
4645,149046,46,La Gozadera,Gente De Zona,37815,0OMRAvrtLWE2TvcXorRiB9,2017-01-04,ar,0.616,203160.0,0.0,0.0483,95.036
4646,149047,47,Bobo,J Balvin,37754,7AtlMCIauSQZqiXSlbBPW6,2017-01-04,ar,0.729,209427.0,1.55e-05,0.122,177.908
4647,149048,48,Don't Let Me Down,The Chainsmokers,36427,0QsvXIfqM0zZoerQfsI9lm,2017-01-04,ar,0.542,208053.0,0.00466,0.197,159.797
4648,149049,49,Sin Contrato,Maluma,34170,09S64DUkxIX9EwIaULu6yN,2017-01-04,ar,0.782,181269.0,0.0,0.102,96.022
4649,149050,50,Traicionera - Remix,Sebastian Yatra,33474,2webQDZmtGioeu3zUUi9We,2017-01-04,ar,0.766,208720.0,0.0,0.0619,91.06
4650,149051,51,Te Vas,Ozuna,33249,2twUPIYOTqVivev47pf7bU,2017-01-04,ar,0.796,196520.0,0.0,0.0403,176.03
4651,149052,52,Chillax,Farruko,33042,1lxswgIpzV6HhENRvkflES,2017-01-04,ar,0.827,197840.0,0.0,0.0766,92.057
4652,149053,53,Just Hold On,Steve Aoki,32622,3EmmCZoqpWOTY1g2GBwJoR,2017-01-04,ar,0.647,198774.0,1.5e-06,0.0824,114.991
4653,149054,54,Sin Contrato - Remix,Maluma,32050,2xNZeeqmwMPVKnD7FSQfgt,2017-01-04,ar,0.733,231480.0,1.13e-06,0.158,96.053
4654,149055,55,Me Ama Me Odia,Ozuna,31421,6041gM9Th1ViQcnzkIxnuv,2017-01-04,ar,0.737,325265.0,1.52e-05,0.15,135.998
4655,149056,56,This Is What You Came For,Calvin Harris,30286,0azC730Exh71aQlOt9Zj3y,2017-01-04,ar,0.63,222160.0,0.124,0.0331,123.963
4656,149057,57,El Perdedor - The Remix,Maluma,29247,4QsPTKvdpgkA7mBAvclZTa,2017-01-04,ar,0.751,218640.0,0.0,0.12,173.941
4657,149058,58,Llegaste tú (feat. Reykon),Sofia Reyes,28976,79Bm3DTEYuQsDpUVHbSRsL,2017-01-04,ar,0.698,225073.0,1.23e-06,0.0855,102.989
4658,149059,59,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,28748,2FrnTVSHjgnEylKGdHRUK1,2017-01-04,ar,0.805,279276.0,0.0,0.0627,117.955
4659,149060,60,Sin Contrato,Maluma,28742,3yHJs5NmQk2ROAWCfjniXV,2017-01-04,ar,0.748,221053.0,0.0,0.057,96.037
4660,149061,61,Hasta el Amanecer,Nicky Jam,28599,5Fim1gaXBgsiFfsQAfQSDS,2017-01-04,ar,0.832,198707.0,0.0,0.0385,94.013
4661,149062,62,Cake By The Ocean,DNCE,28104,2aFiaMXmWsM3Vj72F9ksBl,2017-01-04,ar,0.774,219147.0,0.0,0.0518,118.997
4662,149063,63,Would I Lie To You - Radio Edit,David Guetta,27810,4PdJSsESm34djLfBde9Pr2,2017-01-04,ar,0.671,197648.0,0.0,0.309,123.986
4663,149064,64,Call On Me - Ryan Riback Extended Remix,Starley,27674,78rIJddV4X0HkNAInEcYde,2017-01-04,ar,0.67,222041.0,0.000611,0.0362,104.998
4664,149065,65,The Greatest,Sia,27638,7xHWNBFm6ObGEQPaUxHuKO,2017-01-04,ar,0.668,210227.0,0.000479,0.266,191.944
4665,149066,66,Hymn For The Weekend - Seeb Remix,Coldplay,27553,1OAiWI2oPmglaOiv9fdioU,2017-01-04,ar,0.565,212647.0,4.68e-06,0.0517,102.034
4666,149067,67,Bailame Despacio,Xantos,27201,4OaTpLJIa2harufGxfOPUu,2017-01-04,ar,0.688,240000.0,0.0,0.0555,88.015
4667,149068,68,Shed a Light,Robin Schulz,27059,1cG0umU5TKStygKsPFZ9pY,2017-01-04,ar,0.483,191379.0,0.0,0.102,122.058
4668,149069,69,Ruleta Rusa,Kevin Roldan,25980,77KHmKnBmVGTjRCeMVXpWH,2017-01-04,ar,0.614,218173.0,0.0,0.0588,120.092
4669,149070,70,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,25786,68EMU2RD1ECNeOeJ5qAXCV,2017-01-04,ar,0.728,217707.0,0.0,0.134,100.017
4670,149071,71,Pasarla Bien,Marama,25534,0ZzVPCGdkpKcxAzMNDD5UZ,2017-01-04,ar,0.652,185431.0,0.0,0.0906,108.062
4671,149072,72,Cheap Thrills,Sia,25413,27SdWb2rFzO6GWiYDBTD9j,2017-01-04,ar,0.628,211667.0,0.00143,0.105,89.976
4672,149073,73,Pájaro Cantor,Abel Pintos,24907,16rQTTMtbn0ODLyflr0O6Q,2017-01-04,ar,0.611,299320.0,2.93e-06,0.0347,142.003
4673,149074,74,Noche Loca,Marama,24871,0gzcET27nREY6aD8LJU9wD,2017-01-04,ar,0.752,178292.0,0.0,0.0661,112.094
4674,149075,75,Work from Home,Fifth Harmony,24810,4tCtwWceOPWzenK2HAIJSb,2017-01-04,ar,0.803,214480.0,3.94e-06,0.0432,105.017
4675,149076,76,Amor y dolor,Carlos Baute,24144,4efQTJSX6Jca1hHZNi74Zd,2017-01-04,ar,0.771,215052.0,0.0,0.0441,92.009
4676,149077,77,Heathens,Twenty One Pilots,23134,6i0V12jOa3mr6uu4WYhUBr,2017-01-04,ar,0.732,195920.0,3.58e-05,0.0286,90.024
4677,149078,78,No Llores,LOAN,23025,07GOnZWIiHWjLzUsaTv5yO,2017-01-04,ar,0.609,156923.0,0.0,0.0939,209.86
4678,149079,79,Locuras contigo,Rombai,23016,5jMvnSyOgGY8JpvHqeyVOg,2017-01-04,ar,0.723,131004.0,0.0,0.0403,109.1
